ORIG_ID	SENTENCE
1355	Vorrei poi manifestare la mia preoccupazione perché i vari parlamenti deə giovani sono stati inclusi nel programma SOCRATES.
1356	Ho potuto sperimentare personalmente che nell'UE cresce la diffidenza nei confronti deə politicə.
1357	In questo modello il rispetto delle norme e delle procedure è assicurato da un'autorità indipendente e, in ultima istanza, daə giudici.
1358	Pure alcunə collegə eurodeputatə hanno la stessa idea di queste regioni.
1359	Rottameremmo così altrettanto facilmente anche la fiducia dell'imprenditorə e della persona comuni nel buon senso di quantə sono prepostə ad adottare le decisioni a livello comunitario.
1360	In Europa ci sono tre aree ə cui abitanti pongono alcuni problemi specifici: la montagna, le isole, e le regioni ultraperiferiche.
1361	Ə cittadinə di queste aree partono da una diversità positiva e arricchente, ed esigono che si riconosca il loro diritto di beneficiare delle stesse opportunità offerte aə cittadinə delle regioni continentali.
1362	L'Unione europea e lei, signorə Commissariə, dovete essere coscientə che tale tipo di trattamento deve protrarsi nel tempo.
1363	In margine a questo richiamo al Regolamento si potrebbe anche tenere presente che ə interpreti sono molto gentili nei nostri confronti e talvolta traducono "il mio dispositivo di voto non ha funzionato" mentre dovrebbero dire "io ho omesso di votare".
1364	L'Autorità europea per la sicurezza alimentare deve fornire informazioni obiettive sia aə cittadinə sia aə responsabili delle decisioni politiche.
1365	In qualità di relatorə per parere della commissione per l'industria desidero sottolineare alcuni punti.
1366	Nella mia veste di presidente della commissione per i trasporti del Parlamento europeo, ma anche in veste di eurodeputatə ellenicə, desidero prendere la parola sul naufragio della nave traghetto Express Samina, avvenuto martedì scorso.
1367	Anche se spesso vengo etichettatə daə miə collegə britannicə come fautorə della "piccola Inghilterra", non ho difficoltà a riconoscere che i germi non conoscono confini.
1368	Per ə consumatorə la sicurezza alimentare è un requisito fondamentale, perché vogliono nutrirsi in modo sano, e noi dobbiamo farci carico di tale istanza.
1369	Ə nostrə concittadinə europeə si aspettano e hanno diritto ad una risposta attenta e positiva.
1370	Nell'interesse deə cittadinə europeə bisogna augurarsi che questi criteri vengano rispettati.
1371	Commissariə Byrne, la mia impressione è che ci siano sempre meno produttorə e sempre più controllorə.
1372	Eppure, in qualità di politicə con risorse limitate a disposizione, non possiamo esimerci dal porre queste domande.
1373	Ə dirigenti europeə, alla vigilia del summit di Biarritz, devono comprendere il messaggio che è stato loro lanciato.
1374	L'attuale volontà di estendere i voti a maggioranza qualificata non avvicinerà l'Europa aə cittadinə.
1375	Le mine rappresentano, com'è ovvio, un ostacolo enorme per la ricostruzione dei paesi colpiti nonché per il rientro deə profugə.
1376	Quantomeno io non ne sono rimastə stupitə, anche se alcunə di voi penseranno che unə buonə democristianə che non creda nei miracoli non è unə buonə democristianə.
1377	Il fatto che rappresentanti dei governi, deputatə europeə e deputatə nazionali, insieme con la Commissione, si sarebbero trovatə d'accordo intorno a una Carta dei diritti fondamentali dell'Unione europea nell'arco di dieci mesi pareva un obiettivo irraggiungibile.
1378	Ə oratorə che mi hanno precedutə hanno parlato bene di questa Carta, un buon documento che concilia i classici diritti ottocenteschi con i diritti moderni del ventunesimo secolo.
1379	A nostro avviso, tuttavia, è evidente che le interpretazioni deə quindici giudici che trascendono i Trattati quali sono stati ratificati sono improprie e siamo ancora in attesa che vengano sottoposte all'approvazione dei popoli degli Stati membri.
1380	Inoltre, lə relatorə si fa eco della nuova teoria in voga a Bruxelles, ossia la pretesa doppia legittimità dell'Unione europea: quella deə cittadinə rappresentatə dal Parlamento europeo e quella degli Stati rappresentati dal Consiglio.
1381	Sono convintə che ə anzianə e ə pensionatə credono che l'Europa rappresenti il futuro di pace, e quindi qualunque passo, anche piccolo, in questa direzione ci trova assolutamente favorevolə.
1382	Proprio per questo motivo ə deputatə socialistə portoghesi hanno votato contro la proposta del loro gruppo politico che indicava un modello referendario uniforme per tutti i paesi membri dell'Unione europea.
1383	Stranamente moltə parlamentarə, e persino lə Primə ministrə Blair, difendono la Costituzione europea.
1384	Ə miə compatriotə hanno adottato la moneta unica nel 1992 perché era stato detto loro che era possibile senza un super-Stato.
1385	Si tratta di una sorveglianza quotidiana, per dare la garanzia che ə politicə e le politiche attuate si preoccupano veramente delle richieste dei cittadini.
1386	Era importante prendere posizione su un argomento così essenziale per ə cittadinə europeə.
1387	Si tratta di stabilire qual è il meccanismo che consentirà di tutelare nel modo più efficace ə cittadinə europeə.
1388	Come hanno già detto altrə deputatə, moltə deə quali italianə, anche se non credo che ciò sia rilevante visto il disgusto che tutti proviamo, si tratta di una pena indegna. Una pena indegna di una società avanzata, e che racchiude in sé sempre il rischio di che vengano condannatə deə innocenti.
1389	Chiunque metta tutto questo nello stesso calderone si sta chiaramente illudendo da solə.
1390	È più difficile occuparsi del destino deə superstiti, ad esempio deə vecchiettə che vengono torturatə a morte per impossessarsi dei loro risparmi, deə corrierə portavalori mal retribuitə che vengono ammazzatə senza alcuno scrupolo daə malviventi, deə bambinə che vengono violentatə e uccisə.
1391	La residenza dellə governatorə del Texas e candidatə repubblicanə alla Casa Bianca è regolarmente sede di manifestazioni contro la pena di morte.
1392	Negli Stati membri, invece, tuttə noi attendiamo che il Consiglio faccia mostra di coraggio politico e di volontà di riformare davvero l'attuale cooperazione.
1393	Per noi deə liberali è ovvio, e non devono esservi dubbi di sorta, che l'attuale Conferenza intergovernativa dovrà essere l'ultima prima dell'adesione di nuovi Stati membri.
1394	Per concludere vorrei ringraziare tuttə ə collegə, in particolare ə relatorə per parere e ə relatorə ombra, poiché hanno permesso che si raggiungesse un ampio consenso sulla strategia per arrestare il cambiamento climatico.
1395	In fin dei conti, unə trasportatorə non concorre con una fabbrica chimica, ma con trasportatorə di altri Stati membri.
1396	Commissariə, prima di tutto desidero ringraziare lə relatorə per l'ottimo lavoro svolto e per aver riassunto perfettamente tutte le nostre opinioni al riguardo.
1397	Allora è tempo, adesso che putroppo ə nostrə mortə sono statə sepoltə, ə giornalistə se ne sono andatə dalle aree devastate e il fiume, in questo caso il Po.
1398	Aə cittadinə americanə non sovrebbe essere permesso di emettere duecento volte più CO2 rispetto a chi vive nell' Africa Orientale.
1399	Moltə europeə si interrogano sulla situazione dell'Unione, sui suoi obiettivi e anche sul senso della sua costruzione.
1400	Io credo che ə Ministrə europeə dell'ambiente abbiano preso sinora una posizione molto saggia escludendo il nucleare dall'elenco dei meccanismi flessibili.
1401	Come lə collega intervenutə prima di me, ritengo che l'energia nucleare presenti numerosi problemi irrisolti e mi tranquillizza l'affermazione dellə signorə Commissariə secondo la quale, dalle proposte allo studio, l'energia nucleare non uscirà rafforzata.
1402	Ə collegə hanno ricordato le catastrofi che si succedono e che lanciano altrettanti segnali d'allarme richiedendo interventi politici concreti.
1403	Sarebbe particolarmente indecoroso e mistificatorio far credere aə cittadinə che sia sufficiente piantare alberi per affrancarsi dagli impegni contratti a Kyoto.
1404	Il fatto che siamo politicə ci spinge sempre a trovare delle soluzioni di compromesso e ad imparare che il mondo è fatto di compromessi.
1405	Diversə economistə hanno analizzato gli effetti di una siffatta misura a livello europeo e sono giuntə a conclusioni analoghe, ovvero che tale tassa produce, o potrebbe produrre, un effetto positivo sull'occupazione.
1406	Il risultato, che rispettiamo pienamente, indica che ə cittadinə forse si sentono ancora lontanə dall'ideale europeo.
1407	In generale, ə scienziatə sono diffidentə rispetto a taluni composti organici del cloro quali i PCB.
1408	È nostro compito di politicə decidere in un ambito sanitario di grande difficoltà.
1409	In veste di politicə, dobbiamo pertanto prendere questo problema estremamente sul serio.
1410	In qualità di ex negoziatorə sindacale, sono abituatə a difendere i risultati delle negoziazioni.
1411	Tuttavia occorre tener conto anche dell'alacre operato deə agricoltorə che collocano sul mercato locale, rivolgendosi direttamente aə consumatorə, una parte della produzione, i cui proventi sono destinati a loro e alle loro famiglie.
1412	Ciò non significa minimamente che non siamo anche noi sconvoltə da questa tragedia, o che come governo e come gruppo socialista non faremo tutto il possibile per incrementare il livello di sicurezza delle navi che solcano l'Egeo.
1413	Quel che ə pescatorə chiedono è che la Commissione dia loro una risposta più positiva che non in passato.
1414	Devono inoltre sussistere tre fattori: la volontà politica, la mentalità aziendale deə pescatorə e l'interazione sul mercato di consumatorə ed imprenditorə.
1415	Una pesca sostenibile, grazie alla quale ə pescatorə e le loro famiglie possano sopravvivere e che contemporaneamente assicuri le necessarie misure di conservazione, si rivela vantaggiosa da tutti i punti di vista.
1416	Per quanto io non sia, in linea di principio, affatto contrariə agli aiuti aə pescatorə, ritengo che questi dovrebbero essere concessi in un ambito concreto e in base a criteri inequivocabili. Da qui nasce la mia domanda, ovvero quali siano tali criteri.
1417	Per essere efficaci, questi provvedimenti richiedono il sostegno deə pescatorə e deə ricercatorə che vivono e lavorano nella regione.
1418	Risulta sempre più manifesto che ə pescatorə e ə studiosə che operano in un determinato settore aderiscono più prontamente alle norme ed ai regolamenti che essi stessi hanno elaborato.
1419	In secondo luogo, questo regolamento è stato elaborato sulla base dei risultati delle riunioni con pescatorə, studiosə e funzionariə amministrativə, riunioni che intendiamo promuovere anche in futuro, finché si protrae la crisi del merluzzo bianco.
1420	Per quanto riguarda il numero di commissariə, unə per Stato membro a nostro avviso è più che sufficiente e al Parlamento può bastare un massimo di 700 membri.
1421	Sono numerosə ə cittadinə che ogni giorno ne sono vittime e che non sanno come pagare la bolletta, se non denunciando il furto del loro apparecchio.
1422	Mi auguro di parlare anche a nome deə altrə coordinatorə.
1423	Nessunə in questo Parlamento si schiererebbe a favore di discriminazioni o delle violenze perpetrate contro ə immigratə; dobbiamo quindi ricordare che impedire aə immigrati di esprimersi equivale a far loro violenza.
1424	Ciò dimostra, se ce ne fosse bisogno, quanto siano deboli le motivazioni alla base di questo progetto dell'Unione, persino fra ə cittadinə politicamente attivə.
1425	Ə socialdemocraticə danesi hanno votato contro una relazione volta ad aumentare gli aiuti aə produttorə di prodotti trasformati a base di ortofrutticoli.
1426	Lə collega Salvador Jové è perfettamente al corrente della cattiva situazione in cui versano ə piccolə agricoltorə nel sud dell'Europa.
1427	Non basta che ə Ministrə delle finanze promettano a Versailles di non ridurre le tasse per poi vedere crollare i paesi nei quali la protesta assume i toni più accesi.
1428	Credo che noi possiamo aiutare questi Stati solamente se miglioriamo le condizioni di vita di tuttə ə loro abitanti: deə giovani, deə lavoratorə e anche, cosa che a me sta molto a cuore, deə anzianə e deə pensionatə che vivono negli Stati ACP.
1429	Nel 2002 ogni cittadinə della zona euro avrà in mano euro e si aspetterà quindi determinati vantaggi dalla nuova moneta.
1430	Certo, questo è vero stricto sensu, ma lə lettorə ingenuə, inespertə in questo ambito, ha creduto che tutti i costi dei bonifici transfrontalieri scompariranno, allorquando le commissioni di cambio rappresentano solamente una minima parte, solo una percentuale ridotta.
1431	Sappiamo tuttə che i nostri ritmi di vita sono diventati più serrati con l'uso dei telefoni cellulari, della posta elettronica e di Internet; questi nuovi ritmi offrono nuove opportunità.
1432	Abbiamo, inoltre, bisogno di nuovə specialistə, capaci di aiutare le nostre imprese a livello europeo nei momenti di difficoltà.
1433	È importante che ə europeə comprendano bene che più cresce il divario economico tra gli Stati membri e i paesi confinanti, più aumenta la pressione migratoria.
1434	Solo così si potrà rompere il circolo vizioso della povertà e della violenza che causa le ondate di immigratə e profugə.
1435	Limitare il numero di immigratə nell'Unione europea che provengono o che passano attraverso l'Albania è l'obiettivo principale del piano d'azione.
1436	Ecco, questo è un altro pericolo legato alla questione albanese: si arriva al sospetto che qualcunə voglia nascondere qualcosa, coprire qualcosa che di fatto non esiste.
1437	Più ci sforzeremo di creare dei confini impenetrabili e più ə clandestinə escogiteranno stratagemmi folli per entrare.
1438	In Grecia ci sono deə lavorə, ad esempio nel settore agricolo, che cesserebbero di esistere senza ə immigratə albanesi.
1439	L'Albania è uno dei paesi più poveri del mondo, ma ha accolto a sua volta centinaia di migliaia di profugə.
1440	Attualmente si registrano ingenti flussi di rientro dei profugə nei paesi d'origine, dove vanno incontro all'insicurezza, all'assenza di diritto e di ordine legale.
1441	Il rimpatrio deə profugə deve avvenire in condizioni di dignità e di sicurezza.
1442	Il punto centrale del piano non deve essere quello di trovare misure per limitare il flusso di rifugiatə ed immigratə, bensì quello di migliorare le condizioni di vita locali in modo da permettere alla popolazione di rimanere a casa sua.
1443	L'Albania e il Kosovo non sono ancora sicuri; il ritorno deə rifugiatə dovrà avvenire solo quando sarà possibile garantire la loro incolumità.
1444	La relazione si distingue per concisione e chiarezza, e spero che ə collegə la esamineranno con la dovuta attenzione.
1445	Innanzitutto vorrei scusarmi con la Commissione per essere arrivatə in ritardo, ma ero impegnatə in un'altra riunione e non mi è stato possibile arrivare prima.
1446	Vorrei consigliare a tuttə ə collegə di mettere in pratica questo saggio consiglio.
1447	Trasmetterò il messaggio aə collegə della Commissione, che cercheranno di farne tesoro nella preparazione della prossima relazione.
1448	Non so, come ha detto unə oratorə, se sono rappresentativə anche della mia Istituzione, ma esprimo ora un punto di vista personale.
1449	Essendo io lə presidente della commissione per la pesca approfitto della nostra interrogazione orale e del dibattito odierno per esprimere ad entrambe le parti, dal momento che a entrambe le parti si rivolge la nostra proposta di risoluzione, alcune considerazioni che passo con la dovuta calma ad esporre.
1450	L'oratorə lamenta che non si tenga maggiormente conto deə cittadinə, né si cerchino i mezzi per consultarlə su base più ampia.
1451	Secondo il nostro parere la cosa importante è che ə pescatorə dell'Unione riprendano l'attività ad un livello compatibile con l'obbligo di garantire la sostenibilità delle risorse.
1452	La Commissione non ha inviato segnali aə negoziatorə del paese vicino bensì aə pescatorə europeə: troppe unità per la pesca di cefalopodi, eccessiva capacità della flotta, imprese miste, necessità di negoziare per segmenti di flotta, divieto di menzionare altri tipi di scambi commerciali e, naturalmente, silenzio.
1453	Conviene forse al Parlamento, che deve agire a favore deə cittadinə dell'Unione europea?
1454	Le Istituzioni europee devono far sì che ə cittadinə e ə pescatorə vedano nell'Europa non una panacea bensì l'ambito adeguato per la difesa dei loro interessi.
1455	È evidente che soprattutto ə pescatorə non capiscono la situazione e sono molto delusə dal fatto che i negoziati sull'accordo col Marocco vadano per le lunghe.
1456	Né ritengo scontato che l'Unione debba sovvenzionare deə pescatorə che hanno pescato al di fuori delle acque comunitarie.
1457	Ci troviamo dinanzi al terzo accordo con il Marocco, che interessa soprattutto ə pescatorə spagnolə e ə portoghesi, ovvero il grosso della flotta, sebbene siano ugualmente interessatə anche un discreto numero di pescatorə francesi e svedesi.
1458	Ə nostrə amicə marocchinə non avevano nessun dubbio: si trattava dell'ultimo accordo.
1459	Ə collegə socialistə ne saranno felicissimə!
1460	Mi riferisco aə arboricoltorə e aə orticoltorə che abbiamo svenduto come gli interessi dell'Europa meridionale.
1461	Vorrei sapere se vi è qualcunə che possa veramente opporsi a questa formula, in quale modo e con quali argomenti possa spiegarlo al settore della pesca.
1462	Aə pescatorə spagnolə e portoghesi va tutta la nostra solidarietà.
1463	Non si tratta di un fenomeno prettamente locale, ma di pescatorə europeə, per ə quali dobbiamo adoperarci anche noi pur non essendo direttamente coinvoltə.
1464	Dobbiamo mantenere un atteggiamento critico e aperto, ma dobbiamo dire aə marocchinə che, pur intendendo tutelare i nostri interessi, desideriamo sviluppare un partenariato stretto e durevole con il Marocco e siamo estremamente interessati ad una stabilizzazione del Marocco nell'area mediterranea.
1465	Diritti deə insegnanti di lingue
1466	La commissione giuridica ha formulato in tal senso un parere chiaro, sostenendo pienamente ə cittadinə dell'Unione limitatə nei loro diritti.
1467	Infatti qualsiasi cittadinə europeə può diventare membro permanente del corpo insegnanti una volta superato il relativo concorso.
1468	Facciamo ogni sforzo possibile affinché tuttə ə cittadinə europeə godano degli stessi diritti in tutti gli Stati, ma ugualmente devono rispettare e far fronte agli stessi doveri in tutti gli Stati.
1469	Non è possibile che ə cittadinə europeə abbiano in qualche modo accesso privilegiato in uno Stato diverso dal proprio e non debbano sostenere quelle prove e quegli oneri che ə cittadinə di quel paese, nella fattispecie ə cittadinə italianə, devono sostenere.
1470	Finché non otterranno quanto è assicurato aə loro omologə italianə, la questione rimarrà irrisolta.
1471	I politicə hanno spesso il difficile compito di dire aə propriə elettorə che per quanto comprendano le loro ragioni, per quanto solida sia la base morale su cui esse poggiano, non esiste alcun provvedimento giuridico che possa dar loro soddisfazione.
1472	Se questo Parlamento crede veramente in un'Europa deə cittadinə, deve battersi per realizzarla.
1473	Tale centro accoglie ə profugə che cercano di arrivare in Gran Bretagna, attrattə, apparentemente, da condizioni di accoglienza più favorevoli e anche perché le difficoltà di entrata sono maggiori ad altre frontiere.
1474	Stando così le cose, le persone ə cui rappresentanti assistono oggi in tribuna al nostro dibattito hanno il diritto di essere riconosciute come docenti dalle università italiane non meno di quantə, all'università, detengano un incarico decennale.
1475	Anche come sostenitorə dell'autonomia nazionale e del diritto alla diversità, concordo con la proposta di risoluzione, affinché mai si possa discriminare in base alla nazionalità.
1476	Per ə cittadinə dell'Unione europea, all'interno dell'Unione deve valere il criterio della non discriminazione, quali che siano la loro provenienza e la loro meta.
1477	Lei si farebbe curare da qualcunə che conosce tutti i termini chirurgici in italiano, inglese, francese, tedesco, o da unə chirurgə?
1478	Nel mio paese ə insegnanti della scuola secondaria devono superare concorsi molto severi e difficili.
1479	Moltə di questə giovani, sono salitə sul treno pensando di andare incontro a un'esperienza positiva, fonte di gioia e divertimento, e invece sono andatə incontro a una morte atroce.
1480	Qualcunə desidera intervenire contro la richiesta?
1481	Tale dichiarazione evidentemente non va a sostegno della posizione deə nostrə collegə spagnolə in quest'Aula, secondo ə quali nel Regno di Spagna tutti i partiti politici possono difendere le proprie idee indipendentemente da quali esse siano, con un unico presupposto di base: che non si ricorra alla violenza.
1482	Desidero avvertire lei e tuttə ə collegə del fatto che questa dichiarazione, che alcunə vogliono far passare per una proposta che perora la causa degli uccelli, in realtà tale non è, anzi, vi posso dire che peggiora la posizione degli uccelli migratori nell'Unione europea.
1483	Mi rallegro assai di vedere che ə Liberali britannicə hanno deciso di chiedere una revisione di tali sanzioni.
1484	Prego ə collegə di firmare un appello che sto facendo circolare, firmato anche da altrə intellettuali europeə.
1485	Individuare, perseguire, condannare il riciclaggio di denaro sporco ad opera deə terroristə e deə trafficanti di armi e di droga: sì, ovviamente!
1486	Ciò è la conseguenza diretta della mancanza di armonizzazione delle condizioni di accoglienza e dello statuto deə profugə in Europa.
1487	Mi sono astenutə nella votazione sulla proposta di decisione relativa all'accordo fra Comunità europea e Federazione russa in quanto è stato tralasciato un settore estremamente importante come quello relativo alla cooperazione per la rimozione delle mine antipersona e la riconversione delle imprese produttrici.
1488	Tuttavia, come moltə oratorə hanno affermato, il controllo democratico non è sufficiente.
1489	Ə criminali possono spostarsi liberamente da un paese all'altro, mentre non possono farlo le nostre forze di polizia.
1490	Quando unə avvocatə agisce al di fuori del suo ambito professionale, al di fuori della sua natura di avvocatə, sia ləi sottopostə alla giustizia esattamente come chiunque altrə, dal momento che il segreto professionale non è un privilegio, ma un diritto derivato dalla struttura giuridica e dalle garanzie processuali.
1491	Desidero cogliere l'occasione, come ə miə collegə prima di me, per chiedere che si elimini una volta per tutte questa grave anomalia e che Europol venga sottoposto agli stessi controlli ai quali devono sottostare altre Istituzioni dell'Unione.
1492	Si tratta di un'iniziativa portoghese che è già stata elogiata da variə oratorə che mi hanno precedutə.
1493	All'avvocatə è vietato tutto ciò che esula dal rigoroso rispetto della legalità.
1494	Questa è stata la volontà politica espressa daə Presidenti e daə governanti al Consiglio europeo di Tampere nell'ottobre del 1999, quando hanno chiesto un'azione specifica di lotta contro il riciclaggio di denaro.
1495	Ə responsabili della loro cattura invece sono vincolatə, per buoni motivi, dalle procedure dello Stato di diritto.
1496	Procuratorə, giudici e funzionariə di polizia distaccatə dagli Stati membri dovranno coordinare le procure nazionali a livello transfrontaliero e fornire sostegno alle indagini penali connesse alla criminalità organizzata.
1497	Non siamo riuscitə a far intervenire né l'Europol né l'Interpol in Spagna e nessunə riusciva a capire perché fosse necessario processare qualcunə nei tempi più brevi possibili.
1498	L'atteggiamento deə controllatə nei confronti deə controllorə è cambiato in meglio.
1499	Alcunə di noi si aspettavano ieri una dichiarazione della Presidenza sul Premio Sacharov, cioè sullə vincitorə, sui voti espressi e su quando avverrà l'annuncio in Plenaria.
1500	Per ə socialistə e ə socialdemocraticə di tutta Europa, l'approvazione della Carta rappresenta anche il compimento di un impegno nei confronti deə nostrə elettorə; abbiamo partecipato alle elezioni con un manifesto nel quale c'erano 21 priorità; una di queste, fondamentale, consisteva nel dare impulso a una Carta europea dei diritti per consacrare i diritti fondamentali civili, economici sociali e culturali deə cittadinə dell'Unione.
